Charan,nTR,Prab
0216785,01520152,NonStandard
0216785,01920192,NonStandard
0216785,01540154,NonStandard
0216785,01450145,NonStandard
0216785,02070207,NonStandard
0216785,01530153,NonStandard
0216785,02060206,NonStandard
0216785,02050205,NonStandard
0216785,02040204,NonStandard
0216785,02030203,NonStandard
0216785,01840184,NonStandard
0216785,01890189,NonStandard
0216785,01650165,NonStandard
0216785,01430143,NonStandard
0216785,01420142,NonStandard
0216785,01410141,NonStandard
0216785,01400140,NonStandard
0216785,01440144,NonStandard
0216785,01550155,NonStandard
0144737,03390339,NonStandard
0144737,03360336,NonStandard
0144737,01890060,NonStandard
0144737,01960067,NonStandard
0144737,03450345,NonStandard
0144737,03420342,NonStandard
0144737,03310331,NonStandard
0144737,03300330,NonStandard
0144737,02930293,NonStandard
0144737,02920292,NonStandard
0144737,02940294,NonStandard
0144737,03330333,NonStandard
0144737,03280328,NonStandard
0144737,03290329,NonStandard
0144737,03230323,NonStandard
0144737,03220322,NonStandard
0144737,02680268,NonStandard
0144737,02760276,NonStandard
0715014,01100110,NonStandard
0715014,03890389,NonStandard
0715014,01920192,NonStandard
0715014,01890189,NonStandard
0715014,03950395,NonStandard
0715014,04010401,NonStandard
0715014,01950195,NonStandard
0715014,04290429,NonStandard
0715014,04190419,NonStandard
0715014,04130413,NonStandard
0715014,02450245,NonStandard
0715014,02370237,NonStandard
0715014,02400240,NonStandard
0715014,03710371,NonStandard
0715014,02280228,NonStandard
0715014,03770377,NonStandard
0715014,02250225,NonStandard
0715014,02330233,NonStandard
0715014,03650365,NonStandard
0715014,01930193,NonStandard
0715014,04020402,NonStandard
0715014,03960396,NonStandard
0715014,03900390,NonStandard
0715014,01960196,NonStandard
0715014,01900190,NonStandard
0715014,02410241,NonStandard
0715014,02380238,NonStandard
0715014,04300430,NonStandard
0715014,02460246,NonStandard
0715014,04200420,NonStandard
0715014,04140414,NonStandard
0715014,02340234,NonStandard
0715014,03780378,NonStandard
0715014,02260226,NonStandard
0715014,03720372,NonStandard
0715014,02290229,NonStandard
0715014,03660366,NonStandard
0902252,00080008,NonStandard
0902252,00120012,NonStandard
0902252,00040004,NonStandard
0902252,00100010,NonStandard
0902252,00020002,NonStandard
0902252,00060006,NonStandard
0902252,00050005,NonStandard
0902252,00010001,NonStandard
0902252,00090009,NonStandard
0917661,00010001,NonStandard
0917661,00050005,NonStandard
0917661,00090009,NonStandard
0917661,00020002,NonStandard
0917661,00100010,NonStandard
0917661,00060006,NonStandard
0917661,00070007,NonStandard
0917661,00110011,NonStandard
0917661,00030003,NonStandard
0917661,00120012,NonStandard
0917661,00080008,NonStandard
0917661,00040004,NonStandard
0915181,00630063,NonStandard
0915181,00620062,NonStandard
0915181,00610061,NonStandard
0915181,00060006,NonStandard
0915181,00660066,NonStandard
0915181,00650065,NonStandard
0915181,00010001,NonStandard
0915181,00020002,NonStandard
0915181,00030003,NonStandard
0915181,00040004,NonStandard
0915181,00050005,NonStandard
0915181,00640064,NonStandard
0915181,00100010,NonStandard
0915181,00680068,NonStandard
0915181,00070007,NonStandard
0915181,00080008,NonStandard
0915181,00090009,NonStandard
0915181,00110011,NonStandard
0915181,00120012,NonStandard
0915181,00670067,NonStandard
0915181,00690069,NonStandard
0915181,00700070,NonStandard
0915181,00710071,NonStandard
0915181,00720072,NonStandard
0915181,00160016,NonStandard
0915181,00730073,NonStandard
0915181,00740074,NonStandard
0915181,00750075,NonStandard
0915181,00760076,NonStandard
0915181,00770077,NonStandard
0915181,00780078,NonStandard
0915181,00150015,NonStandard
0915181,00170017,NonStandard
0915181,00180018,NonStandard
0915181,00130013,NonStandard
0915181,00140014,NonStandard
0915181,00240024,NonStandard
0915181,00230023,NonStandard
0915181,00210021,NonStandard
0915181,00200020,NonStandard
0915181,00220022,NonStandard
0915181,00190019,NonStandard
0915181,00830083,NonStandard
0915181,00820082,NonStandard
0915181,00810081,NonStandard
0915181,00800080,NonStandard
0915181,00790079,NonStandard
0915181,00840084,NonStandard
0915181,00870087,NonStandard
0915181,00880088,NonStandard
0915181,00270027,NonStandard
0915181,00860086,NonStandard
0915181,00890089,NonStandard
0915181,00850085,NonStandard
0915181,00260026,NonStandard
0915181,00280028,NonStandard
0915181,00290029,NonStandard
0915181,00300030,NonStandard
0915181,00900090,NonStandard
0915181,00250025,NonStandard
0915181,00310031,NonStandard
0915181,00320032,NonStandard
0915181,00330033,NonStandard
0915181,00340034,NonStandard
0915181,00360036,NonStandard
0915181,00960096,NonStandard
0915181,00950095,NonStandard
0915181,00940094,NonStandard
0915181,00930093,NonStandard
0915181,00920092,NonStandard
0915181,00910091,NonStandard
0915181,00350035,NonStandard
0915181,00380038,NonStandard
0915181,01020102,NonStandard
0915181,00370037,NonStandard
0915181,00390039,NonStandard
0915181,00400040,NonStandard
0915181,00410041,NonStandard
0915181,00420042,NonStandard
0915181,00980098,NonStandard
0915181,00990099,NonStandard
0915181,01000100,NonStandard
0915181,01010101,NonStandard
0915181,00970097,NonStandard
0915181,00550055,NonStandard
0915181,00570057,NonStandard
0915181,00560056,NonStandard
0915181,01030103,NonStandard
0915181,01060106,NonStandard
0915181,01040104,NonStandard
0915181,00580058,NonStandard
0915181,01050105,NonStandard
0915181,01070107,NonStandard
0915181,01080108,NonStandard
0915181,00600060,NonStandard
0915181,00590059,NonStandard
0915181,01460146,NonStandard
0915181,01500150,NonStandard
0915181,01490149,NonStandard
0915181,01470147,NonStandard
0915181,01450145,NonStandard
0915181,01440144,NonStandard
0915181,01430143,NonStandard
0915181,01420142,NonStandard
0915181,01410141,NonStandard
0915181,01400140,NonStandard
0915181,01390139,NonStandard
0915181,01480148,NonStandard
0915181,01620162,NonStandard
0915181,01510151,NonStandard
0915181,01610161,NonStandard
0915181,01520152,NonStandard
0915181,01530153,NonStandard
0915181,01540154,NonStandard
0915181,01550155,NonStandard
0915181,01570157,NonStandard
0915181,01600160,NonStandard
0915181,01590159,NonStandard
0915181,01580158,NonStandard
0915181,01560156,NonStandard
0915181,01970197,NonStandard
0915181,01930193,NonStandard
0915181,01880188,NonStandard
0915181,01890189,NonStandard
0915181,01900190,NonStandard
0915181,01870187,NonStandard
0915181,01910191,NonStandard
0915181,01960196,NonStandard
0915181,01950195,NonStandard
0915181,01940194,NonStandard
0915181,01980198,NonStandard
0915181,01920192,NonStandard
0204781,02470247,NonStandard
0204781,02560256,NonStandard
0204781,02570257,NonStandard
0204781,02480248,NonStandard
0204781,02580258,NonStandard
0204781,02590259,NonStandard
0204781,02710271,NonStandard
0204781,02700270,NonStandard
0204781,02720272,NonStandard
0204781,02730273,NonStandard
0204781,02740274,NonStandard
0204781,02750275,NonStandard
0204781,02810281,NonStandard
0204781,02760276,NonStandard
0204781,02820282,NonStandard
0905005,00240024,NonStandard
0905005,00130013,NonStandard
0905005,00230023,NonStandard
0905005,00140014,NonStandard
0905005,00210021,NonStandard
0905005,00120012,NonStandard
0905005,00110011,NonStandard
0905005,00220022,NonStandard
0905005,00280028,NonStandard
0905005,00190019,NonStandard
0905005,00200020,NonStandard
0905005,00270027,NonStandard
0186359,01600160,NonStandard
0186359,01610161,NonStandard
0186359,01620162,NonStandard
0186359,01630163,NonStandard
0751992,15381538,NonStandard
0751992,13231323,NonStandard
0751992,15501550,NonStandard
0751992,15491549,NonStandard
0751992,15481548,NonStandard
0751992,15471547,NonStandard
0751992,15461546,NonStandard
0751992,15441544,NonStandard
0751992,15431543,NonStandard
0751992,17781778,NonStandard
0751992,15391539,NonStandard
0751992,17761776,NonStandard
0751992,15371537,NonStandard
0751992,15301530,NonStandard
0751992,17801780,NonStandard
0751992,15281528,NonStandard
0751992,15261526,NonStandard
0751992,15231523,NonStandard
0751992,15221522,NonStandard
0751992,15211521,NonStandard
0751992,13381338,NonStandard
0751992,15421542,NonStandard
0751992,18931893,NonStandard
0751992,19011901,NonStandard
0751992,19001900,NonStandard
0751992,18991899,NonStandard
0751992,18981898,NonStandard
0751992,18971897,NonStandard
0751992,19341934,NonStandard
0751992,19351935,NonStandard
0751992,18961896,NonStandard
0751992,15511551,NonStandard
0751992,18941894,NonStandard
0751992,15271527,NonStandard
0751992,18921892,NonStandard
0751992,18911891,NonStandard
0751992,18901890,NonStandard
0751992,18351835,NonStandard
0751992,18271827,NonStandard
0751992,18251825,NonStandard
0751992,17681768,NonStandard
0751992,17701770,NonStandard
0751992,17721772,NonStandard
0751992,18951895,NonStandard
0751992,09810981,NonStandard
0751992,04420442,NonStandard
0751992,04430443,NonStandard
0751992,04440444,NonStandard
0751992,06080608,NonStandard
0751992,13201320,NonStandard
0751992,06090609,NonStandard
0751992,15291529,NonStandard
0751992,06100610,NonStandard
0751992,06190619,NonStandard
0751992,06120612,NonStandard
0751992,04370437,NonStandard
0751992,09770977,NonStandard
0751992,09670967,NonStandard
0751992,06130613,NonStandard
0751992,06140614,NonStandard
0751992,06150615,NonStandard
0751992,06160616,NonStandard
0751992,06170617,NonStandard
0751992,06180618,NonStandard
0751992,09660966,NonStandard
0751992,06110611,NonStandard
0751992,01410141,NonStandard
0751992,13191319,NonStandard
0751992,13371337,NonStandard
0751992,12151215,NonStandard
0751992,12111211,NonStandard
0751992,12011201,NonStandard
0751992,06070607,NonStandard
0751992,12001200,NonStandard
0751992,01330133,NonStandard
0751992,01360136,NonStandard
0751992,04390439,NonStandard
0751992,01380138,NonStandard
0751992,04380438,NonStandard
0751992,01420142,NonStandard
0751992,01460146,NonStandard
0751992,01490149,NonStandard
0751992,01500150,NonStandard
0751992,01510151,NonStandard
0751992,01540154,NonStandard
0751992,01550155,NonStandard
0751992,01560156,NonStandard
0751992,01370137,NonStandard
0751992,19091909,NonStandard
0751992,05420542,NonStandard
0751992,05450545,NonStandard
0751992,05460546,NonStandard
0751992,17941794,NonStandard
0751992,05510551,NonStandard
0751992,19031903,NonStandard
0751992,19041904,NonStandard
0751992,19051905,NonStandard
0751992,19061906,NonStandard
0751992,05470547,NonStandard
0751992,02010201,NonStandard
0751992,14661466,NonStandard
0751992,14651465,NonStandard
0751992,14641464,NonStandard
0751992,01880188,NonStandard
0751992,01890189,NonStandard
0751992,01900190,NonStandard
0751992,01930193,NonStandard
0751992,01940194,NonStandard
0751992,19071907,NonStandard
0751992,01980198,NonStandard
0751992,19081908,NonStandard
0751992,02020202,NonStandard
0751992,02030203,NonStandard
0751992,02060206,NonStandard
0751992,02070207,NonStandard
0751992,02080208,NonStandard
0751992,14611461,NonStandard
0751992,14601460,NonStandard
0751992,19111911,NonStandard
0751992,19101910,NonStandard
0751992,01950195,NonStandard
0751992,05500550,NonStandard
0751992,18401840,NonStandard
0751992,18381838,NonStandard
0751992,18371837,NonStandard
0751992,06250625,NonStandard
0751992,06240624,NonStandard
0751992,18411841,NonStandard
0751992,06210621,NonStandard
0751992,06220622,NonStandard
0751992,19021902,NonStandard
0751992,05520552,NonStandard
0751992,17851785,NonStandard
0751992,17871787,NonStandard
0751992,17911791,NonStandard
0751992,17921792,NonStandard
0751992,06230623,NonStandard
0751992,06270627,NonStandard
0751992,06310631,NonStandard
0751992,18421842,NonStandard
0751992,06320632,NonStandard
0751992,06200620,NonStandard
0751992,06280628,NonStandard
0751992,06300630,NonStandard
0751992,06260626,NonStandard
0751992,18451845,NonStandard
0751992,18441844,NonStandard
0751992,18431843,NonStandard
0751992,06290629,NonStandard
0751992,11581158,NonStandard
0751992,11591159,NonStandard
0751992,11551155,NonStandard
0751992,11511151,NonStandard
0751992,11091109,NonStandard
0751992,11081108,NonStandard
0751992,11071107,NonStandard
0751992,11061106,NonStandard
0751992,11031103,NonStandard
0751992,11601160,NonStandard
0751992,11011101,NonStandard
0751992,11681168,NonStandard
0751992,10981098,NonStandard
0751992,10951095,NonStandard
0751992,10941094,NonStandard
0751992,10931093,NonStandard
0751992,10921092,NonStandard
0751992,11021102,NonStandard
0751992,11741174,NonStandard
0751992,18581858,NonStandard
0751992,10891089,NonStandard
0751992,15051505,NonStandard
0751992,15011501,NonStandard
0751992,15001500,NonStandard
0751992,11791179,NonStandard
0751992,11781178,NonStandard
0751992,11771177,NonStandard
0751992,11661166,NonStandard
0751992,11751175,NonStandard
0751992,11631163,NonStandard
0751992,11731173,NonStandard
0751992,11721172,NonStandard
0751992,11711171,NonStandard
0751992,11701170,NonStandard
0751992,11691169,NonStandard
0751992,11671167,NonStandard
0751992,11651165,NonStandard
0751992,11641164,NonStandard
0751992,11761176,NonStandard
0751992,18731873,NonStandard
0751992,18481848,NonStandard
0751992,18561856,NonStandard
0751992,18501850,NonStandard
0751992,18521852,NonStandard
0751992,18531853,NonStandard
0751992,10881088,NonStandard
0751992,18571857,NonStandard
0751992,18471847,NonStandard
0751992,19271927,NonStandard
0751992,19281928,NonStandard
0751992,19291929,NonStandard
0751992,19301930,NonStandard
0751992,19311931,NonStandard
0751992,19321932,NonStandard
0751992,15061506,NonStandard
0751992,10871087,NonStandard
0751992,19331933,NonStandard
0751992,13451345,NonStandard
0751992,18241824,NonStandard
0751992,18041804,NonStandard
0751992,18001800,NonStandard
0751992,17971797,NonStandard
0751992,15561556,NonStandard
0751992,15551555,NonStandard
0751992,15541554,NonStandard
0751992,15531553,NonStandard
0751992,19261926,NonStandard
0751992,15451545,NonStandard
0751992,18641864,NonStandard
0751992,13441344,NonStandard
0751992,13301330,NonStandard
0751992,13291329,NonStandard
0751992,13011301,NonStandard
0751992,13001300,NonStandard
0751992,12991299,NonStandard
0751992,12981298,NonStandard
0751992,15521552,NonStandard
0751992,19151915,NonStandard
0751992,19251925,NonStandard
0751992,19241924,NonStandard
0751992,19231923,NonStandard
0751992,19221922,NonStandard
0751992,19211921,NonStandard
0751992,19201920,NonStandard
0751992,19191919,NonStandard
0751992,19181918,NonStandard
0751992,18261826,NonStandard
0751992,19161916,NonStandard
0751992,18281828,NonStandard
0751992,19141914,NonStandard
0751992,19131913,NonStandard
0751992,19121912,NonStandard
0751992,18701870,NonStandard
0751992,18681868,NonStandard
